CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,Churn,patient_id
CUS-005743,69.0,Female,Miami,Gold,39,52.63,Electronics,2025-03-20,0.15,59.1,190,4,Fast shipping and excellent home options!,0,192
CUS-005744,19.0,Female,Houston,Platinum,24,682.82,Electronics,2024-10-10,0.01,44.3,127,7,Fast shipping and excellent beauty options!,0,192
CUS-005745,53.0,Male,Los Angeles,Silver,21,952.71,Books,2024-08-12,0.36,87.1,139,7,"Service needs improvement, especially for fashion.",0,192
CUS-005746,68.0,Male,New York,Silver,8,52.63,Home,2024-01-04,0.65,17.9,30,6,"Loved the home selection, very happy!",0,192
CUS-005747,50.0,Male,Houston,Silver,63,3016.59,Grocery,2025-01-14,0.45,77.3,136,7,Very satisfied with my beauty purchase.,0,192
CUS-005748,69.0,Female,New York,Gold,14,1045.92,Electronics,2024-10-30,0.01,119.3,0,12,"Loved the grocery selection, very happy!",0,192
CUS-005749,18.0,Male,Houston,Silver,12,326.4,Books,2024-04-17,0.08,5.0,0,5,Books products exceeded my expectations.,0,192
CUS-005750,39.0,Male,Miami,Gold,38,469.7,Electronics,2025-01-14,0.45,55.7,200,7,Fast shipping and excellent books options!,1,192
CUS-005751,18.0,Female,Chicago,Silver,18,901.76,Sports,2024-08-12,0.24,10.3,148,7,Fast shipping and excellent books options!,0,192
CUS-005752,23.0,Male,San Francisco,Gold,11,112.43,Fashion,2025-01-11,0.63,110.2,289,2,Amazing quality and great customer service in toys.,0,192
CUS-005753,42.0,Male,Dallas,Silver,64,417.27,Sports,2025-01-14,0.54,110.1,371,10,Fast shipping and excellent sports options!,0,192
CUS-005754,69.0,Male,Chicago,Silver,25,703.03,Grocery,2024-10-30,0.19,124.8,292,6,"Service needs improvement, especially for toys.",0,192
CUS-005755,28.0,Male,Houston,Silver,3,52.63,Beauty,2025-01-14,0.23,5.0,0,9,Fast shipping and excellent grocery options!,0,192
CUS-005756,18.0,Female,Boston,Platinum,18,114.55,Electronics,2025-03-20,0.16,5.0,0,8,Amazing quality and great customer service in fashion.,0,192
CUS-005757,26.0,Male,Houston,Gold,34,847.78,Books,2024-06-12,0.17,64.4,371,7,"Service needs improvement, especially for beauty.",0,192
CUS-005758,18.0,Female,Chicago,Gold,31,52.63,Electronics,2024-10-19,0.01,22.2,82,8,Fast shipping and excellent electronics options!,0,192
CUS-005759,69.0,Female,New York,Silver,46,657.74,Electronics,2024-07-30,0.39,5.0,21,6,Amazing quality and great customer service in grocery.,0,192
CUS-005760,69.0,Female,Houston,Silver,16,52.63,Beauty,2024-07-30,0.26,116.9,13,3,"Service needs improvement, especially for home.",1,193
CUS-005761,27.0,Male,Miami,Silver,17,3607.56,Beauty,2025-01-14,0.41,106.5,301,7,Had issues with delivery for electronics.,0,193
CUS-005762,69.0,Female,Houston,Silver,46,1044.9,Beauty,2025-01-14,0.01,16.0,0,8,"Loved the home selection, very happy!",0,193
CUS-005763,69.0,Female,Boston,Gold,22,93.57,Fashion,2024-11-12,0.65,104.4,139,7,Amazing quality and great customer service in electronics.,0,193
CUS-005764,69.0,Female,Miami,Gold,39,673.1,Sports,2025-01-14,0.53,12.2,91,16,Fast shipping and excellent toys options!,0,193
CUS-005765,60.0,Female,New York,Gold,39,52.63,Grocery,2023-08-16,0.55,13.3,107,8,Fast shipping and excellent electronics options!,0,193
CUS-005766,18.0,Male,Chicago,Silver,14,52.63,Home,2024-06-12,0.01,56.2,196,10,Very satisfied with my books purchase.,1,193
CUS-005767,27.0,Female,Boston,Silver,51,418.26,Electronics,2024-06-12,0.52,58.3,96,8,Toys selection could be better.,0,193
CUS-005768,34.0,Female,Chicago,Gold,70,544.62,Sports,2023-08-16,0.26,33.6,110,8,Very satisfied with my electronics purchase.,0,193
CUS-005769,18.0,Male,Miami,Gold,43,67.94,Sports,2025-03-20,0.47,90.6,371,7,Very satisfied with my toys purchase.,0,193
CUS-005770,55.0,Male,Miami,Silver,21,52.63,Books,2025-03-25,0.04,11.4,12,7,Amazing quality and great customer service in toys.,0,193
CUS-005771,69.0,Male,Chicago,Silver,15,763.38,Sports,2025-01-14,0.38,108.9,52,9,Fast shipping and excellent grocery options!,0,193
CUS-005772,18.0,Non-binary,Dallas,Gold,26,52.63,Electronics,2024-12-17,0.12,32.8,1,7,Toys products exceeded my expectations.,0,193
CUS-005773,67.0,Male,New York,Silver,21,5415.0,Toys,2024-06-28,0.43,20.3,21,7,Disappointed with the recent books purchase.,0,193
CUS-005774,36.0,Male,Dallas,Silver,22,52.63,Books,2023-12-14,0.03,118.4,90,6,Fast shipping and excellent home options!,0,193
CUS-005775,18.0,Female,Chicago,Silver,42,52.63,Sports,2025-03-14,0.02,28.9,66,5,Very satisfied with my fashion purchase.,0,193
CUS-005776,38.0,Male,San Francisco,Silver,16,964.72,Sports,2024-08-12,0.46,15.7,268,5,"Loved the sports selection, very happy!",0,193
CUS-005777,35.0,Male,Chicago,Gold,33,692.38,Toys,2025-03-14,0.14,15.1,15,15,"Service needs improvement, especially for electronics.",0,193
CUS-005778,46.0,Female,Dallas,Gold,67,770.82,Toys,2025-05-17,0.4,90.4,255,9,"Loved the electronics selection, very happy!",0,193
CUS-005779,50.0,Female,Boston,Platinum,14,435.47,Fashion,2024-06-12,0.04,23.1,43,6,Had issues with delivery for electronics.,0,193
CUS-005780,46.0,Male,Chicago,Silver,41,883.78,Sports,2024-10-30,0.12,121.7,0,6,Sports products exceeded my expectations.,0,193
CUS-005781,18.0,Female,San Francisco,Silver,17,52.63,Toys,2023-08-16,0.01,15.5,81,12,Beauty products exceeded my expectations.,0,193
CUS-005782,69.0,Female,Dallas,Gold,45,909.0,Toys,2025-01-14,0.18,14.7,198,6,Amazing quality and great customer service in sports.,0,193
CUS-005783,69.0,Female,Houston,Silver,27,1078.26,Home,2025-01-14,0.41,77.4,45,6,Amazing quality and great customer service in beauty.,0,193
CUS-005784,49.0,Male,Miami,Silver,3,4037.74,Fashion,2025-01-14,0.29,89.0,125,5,"Service needs improvement, especially for toys.",0,193
CUS-005785,28.0,Male,Dallas,Silver,6,1161.26,Grocery,2025-04-04,0.25,27.0,122,12,Fast shipping and excellent grocery options!,0,193
CUS-005786,30.0,Female,Dallas,Gold,8,2662.5,Sports,2024-03-23,0.65,70.8,274,7,Amazing quality and great customer service in beauty.,0,193
CUS-005787,18.0,Male,Houston,Gold,2,345.15,Fashion,2024-10-05,0.65,22.7,371,10,Very satisfied with my home purchase.,0,193
CUS-005788,40.0,Female,Chicago,Silver,13,671.36,Grocery,2024-06-12,0.4,5.0,243,8,Fast shipping and excellent toys options!,0,193
CUS-005789,34.0,Female,New York,Platinum,21,427.65,Sports,2024-10-05,0.65,29.4,82,6,"Loved the fashion selection, very happy!",0,193
CUS-005790,18.0,Male,Miami,Silver,4,562.78,Books,2025-03-23,0.4,118.6,371,5,Not satisfied with the fashion products.,0,194
CUS-005791,26.0,Female,Houston,Silver,23,640.07,Beauty,2025-03-20,0.12,68.4,113,5,Grocery selection could be better.,0,194
CUS-005792,37.0,Male,Houston,Silver,19,52.63,Beauty,2025-01-14,0.3,87.1,135,1,Amazing quality and great customer service in beauty.,0,194
CUS-005793,67.0,Female,Chicago,Silver,18,4654.31,Electronics,2025-05-31,0.57,104.7,141,7,"Loved the home selection, very happy!",0,194
CUS-005794,29.0,Male,San Francisco,Silver,26,987.56,Grocery,2023-10-15,0.41,37.3,242,4,"Loved the beauty selection, very happy!",0,194
CUS-005795,18.0,Male,Dallas,Gold,3,943.18,Toys,2023-09-03,0.65,6.8,99,7,Amazing quality and great customer service in grocery.,0,194
CUS-005796,18.0,Male,Los Angeles,Gold,27,717.05,Beauty,2025-01-31,0.25,26.6,172,3,Amazing quality and great customer service in toys.,1,194
CUS-005797,58.0,Male,Los Angeles,Silver,14,1133.66,Books,2025-01-14,0.55,67.2,134,7,Very satisfied with my grocery purchase.,0,194
CUS-005798,18.0,Male,Houston,Gold,22,5238.18,Electronics,2025-03-20,0.14,13.0,371,16,"Loved the grocery selection, very happy!",0,194
CUS-005799,33.0,Female,Miami,Silver,20,544.72,Sports,2025-03-29,0.6,5.0,35,7,Fashion products exceeded my expectations.,0,194
CUS-005800,32.0,Male,Miami,Gold,43,833.43,Sports,2025-01-14,0.41,93.0,327,7,Books selection could be better.,0,194
CUS-005801,24.0,Female,Houston,Silver,70,613.01,Grocery,2025-01-11,0.02,61.2,223,8,"Loved the beauty selection, very happy!",0,194
CUS-005802,21.0,Female,Chicago,Silver,28,407.19,Books,2024-06-12,0.02,42.8,269,8,Very satisfied with my fashion purchase.,0,194
CUS-005803,63.0,Male,Dallas,Silver,19,52.63,Sports,2024-04-25,0.01,72.0,69,7,Grocery products exceeded my expectations.,0,194
CUS-005804,69.0,Male,Chicago,Silver,70,52.63,Toys,2024-03-10,0.19,70.2,0,7,Amazing quality and great customer service in home.,0,194
CUS-005805,69.0,Male,San Francisco,Silver,26,450.0,Grocery,2025-01-14,0.03,73.7,184,2,Very satisfied with my toys purchase.,0,194
CUS-005806,55.0,Male,Dallas,Platinum,10,52.63,Electronics,2024-02-06,0.01,110.6,88,9,"Loved the books selection, very happy!",0,194
CUS-005807,69.0,Male,Los Angeles,Gold,18,318.39,Home,2025-03-20,0.5,5.0,114,9,Very satisfied with my electronics purchase.,0,194
CUS-005808,37.0,Female,Houston,Silver,2,52.63,Fashion,2023-08-16,0.31,5.0,336,8,"Loved the fashion selection, very happy!",0,194
CUS-005809,18.0,Male,San Francisco,Gold,3,10992.68,Electronics,2023-09-03,0.31,51.7,118,5,Fast shipping and excellent home options!,0,194
CUS-005810,18.0,Male,Dallas,Silver,43,994.47,Toys,2024-10-05,0.48,59.3,222,6,Fashion products exceeded my expectations.,0,194
CUS-005811,18.0,Male,Los Angeles,Silver,43,1193.45,Books,2024-08-12,0.1,8.6,122,6,Disappointed with the recent home purchase.,0,194
CUS-005812,22.0,Male,Houston,Gold,27,422.28,Fashion,2025-03-20,0.21,93.2,131,6,Home products exceeded my expectations.,0,194
CUS-005813,69.0,Male,Chicago,Silver,5,52.63,Books,2023-09-03,0.5,111.7,57,7,"Loved the electronics selection, very happy!",0,194
CUS-005814,48.0,Male,Houston,Gold,15,414.25,Books,2024-10-05,0.01,5.0,0,8,Very satisfied with my electronics purchase.,0,194
CUS-005815,18.0,Male,New York,Gold,12,435.64,Sports,2025-01-14,0.43,64.9,130,3,"Service needs improvement, especially for sports.",1,194
CUS-005816,18.0,Male,Chicago,Silver,16,978.43,Grocery,2024-06-12,0.01,5.0,270,15,Books products exceeded my expectations.,0,194
CUS-005817,42.0,Male,Dallas,Gold,15,5164.32,Grocery,2024-06-28,0.65,5.0,15,7,"Loved the sports selection, very happy!",0,194
CUS-005818,69.0,Male,New York,Platinum,4,52.63,Beauty,2024-11-12,0.65,13.1,0,3,"Loved the home selection, very happy!",0,194
CUS-005819,22.0,Male,Houston,Gold,7,908.21,Fashion,2024-01-25,0.3,46.1,251,5,"Loved the grocery selection, very happy!",0,194
CUS-005820,67.0,Female,Los Angeles,Gold,21,1162.79,Toys,2025-01-14,0.37,5.0,199,7,Amazing quality and great customer service in toys.,0,195
CUS-005821,43.0,Male,Dallas,Gold,20,1094.66,Electronics,2023-06-29,0.42,70.0,271,14,Amazing quality and great customer service in home.,0,195
CUS-005822,18.0,Male,Los Angeles,Silver,2,52.63,Grocery,2024-03-31,0.01,128.8,189,17,Very satisfied with my grocery purchase.,0,195
CUS-005823,18.0,Male,Chicago,Silver,7,1173.86,Toys,2024-02-06,0.01,15.7,263,14,Fashion products exceeded my expectations.,0,195
CUS-005824,40.0,Male,New York,Silver,11,269.54,Grocery,2024-09-08,0.37,64.9,45,9,"Loved the fashion selection, very happy!",0,195
CUS-005825,69.0,Male,Miami,Silver,7,340.39,Grocery,2025-01-14,0.5,75.0,264,7,"Service needs improvement, especially for sports.",0,195
CUS-005826,53.0,Male,Boston,Silver,32,698.16,Fashion,2025-01-14,0.28,101.9,167,1,Very satisfied with my beauty purchase.,0,195
CUS-005827,69.0,Non-binary,New York,Gold,25,1043.23,Beauty,2025-03-25,0.01,64.9,37,9,Amazing quality and great customer service in fashion.,0,195
CUS-005828,61.0,Male,Dallas,Silver,4,200.21,Grocery,2025-05-29,0.49,5.0,0,5,Toys selection could be better.,0,195
CUS-005829,52.0,Female,Los Angeles,Silver,28,52.63,Grocery,2025-01-04,0.42,111.2,262,3,Disappointed with the recent home purchase.,0,195
CUS-005830,53.0,Male,New York,Gold,16,1241.33,Sports,2024-08-13,0.57,5.0,229,4,Amazing quality and great customer service in electronics.,0,195
CUS-005831,18.0,Male,San Francisco,Silver,6,1117.2,Sports,2025-01-14,0.21,35.2,20,10,Very satisfied with my electronics purchase.,0,195
CUS-005832,39.0,Male,Miami,Silver,10,1001.89,Toys,2023-06-30,0.65,115.7,371,7,Amazing quality and great customer service in sports.,0,195
CUS-005833,69.0,Male,Houston,Platinum,17,52.63,Fashion,2024-03-31,0.01,66.8,0,4,"Loved the electronics selection, very happy!",0,195
CUS-005834,18.0,Female,Miami,Silver,15,801.85,Grocery,2024-09-15,0.13,5.0,253,7,Grocery products exceeded my expectations.,0,195
CUS-005835,39.0,Female,New York,Gold,22,309.56,Toys,2025-01-14,0.65,76.3,371,7,Amazing quality and great customer service in toys.,0,195
CUS-005836,69.0,Male,Chicago,Platinum,21,982.5,Books,2025-01-14,0.65,70.6,31,7,Had issues with delivery for toys.,0,195
CUS-005837,33.0,Male,San Francisco,Silver,21,1053.08,Home,2025-01-14,0.26,56.5,69,6,Very satisfied with my grocery purchase.,0,195
CUS-005838,32.0,Female,Los Angeles,Silver,22,973.04,Electronics,2025-01-11,0.01,24.9,236,6,Amazing quality and great customer service in fashion.,0,195
CUS-005839,23.0,Male,Dallas,Platinum,70,618.06,Electronics,2025-01-14,0.09,64.9,225,4,Disappointed with the recent home purchase.,0,195
CUS-005840,63.0,Male,Chicago,Silver,2,287.67,Sports,2023-09-03,0.54,13.8,221,6,Electronics selection could be better.,0,195
CUS-005841,68.0,Female,Chicago,Silver,24,52.63,Home,2024-02-06,0.28,5.0,29,3,Fast shipping and excellent books options!,0,195
CUS-005842,23.0,Female,Miami,Gold,23,1058.13,Toys,2025-03-23,0.63,74.4,271,2,Amazing quality and great customer service in sports.,0,195
CUS-005843,69.0,Non-binary,New York,Gold,47,52.63,Beauty,2024-12-31,0.02,79.7,164,9,"Loved the beauty selection, very happy!",0,195
CUS-005844,45.0,Male,Boston,Silver,21,1216.45,Beauty,2023-06-30,0.65,105.5,0,3,Toys products exceeded my expectations.,0,195
CUS-005845,18.0,Male,New York,Silver,26,1227.93,Beauty,2025-03-20,0.42,5.0,136,3,"Loved the beauty selection, very happy!",0,195
CUS-005846,18.0,Female,Miami,Silver,18,1151.25,Fashion,2025-03-14,0.01,14.2,0,9,Amazing quality and great customer service in fashion.,0,195
CUS-005847,18.0,Male,Dallas,Silver,59,1078.43,Sports,2025-01-14,0.56,6.1,80,10,Not satisfied with the fashion products.,0,195
CUS-005848,46.0,Male,Chicago,Gold,26,1059.31,Electronics,2024-10-30,0.65,5.0,354,7,Amazing quality and great customer service in books.,0,195
CUS-005849,46.0,Female,Miami,Silver,20,52.63,Grocery,2025-01-14,0.39,125.9,34,7,Disappointed with the recent sports purchase.,0,195
CUS-005850,18.0,Non-binary,Dallas,Silver,19,967.05,Grocery,2025-01-14,0.26,83.3,125,4,"Loved the fashion selection, very happy!",0,196
CUS-005851,29.0,Female,Chicago,Silver,12,616.84,Grocery,2025-01-14,0.29,50.5,242,5,Sports products exceeded my expectations.,0,196
CUS-005852,62.0,Female,Houston,Gold,36,2574.0,Grocery,2024-02-18,0.65,5.0,174,8,Amazing quality and great customer service in grocery.,1,196
CUS-005853,47.0,Female,Boston,Silver,11,1043.72,Home,2025-01-14,0.53,94.8,16,9,"Loved the home selection, very happy!",0,196
CUS-005854,67.0,Male,San Francisco,Gold,21,52.63,Books,2025-01-11,0.53,102.4,138,7,"Loved the electronics selection, very happy!",1,196
CUS-005855,,Male,Dallas,Silver,38,52.63,Toys,2024-05-22,0.13,12.8,93,2,Fast shipping and excellent beauty options!,0,196
CUS-005856,18.0,Female,San Francisco,Gold,26,1191.6,Toys,2024-10-03,0.53,54.0,255,3,Disappointed with the recent toys purchase.,0,196
CUS-005857,69.0,Male,Los Angeles,Platinum,20,781.56,Sports,2025-05-31,0.59,95.0,116,4,Not satisfied with the books products.,0,196
CUS-005858,18.0,Male,Chicago,Platinum,16,1006.74,Grocery,2025-01-14,0.19,21.2,75,15,Fast shipping and excellent beauty options!,0,196
CUS-005859,36.0,Female,Boston,Silver,42,184.12,Home,2025-03-20,0.57,18.8,94,3,Very satisfied with my fashion purchase.,0,196
CUS-005860,18.0,Female,New York,Gold,15,2489.46,Books,2024-08-12,0.01,5.0,111,15,Fashion products exceeded my expectations.,0,196
CUS-005861,35.0,Female,Chicago,Silver,12,52.63,Fashion,2025-01-11,0.28,48.2,0,6,Books selection could be better.,1,196
CUS-005862,43.0,Male,Chicago,Silver,20,299.75,Home,2024-02-15,0.65,28.0,253,7,Fashion selection could be better.,0,196
CUS-005863,52.0,Male,Houston,Silver,23,2795.43,Toys,2025-03-20,0.01,5.0,17,17,Fast shipping and excellent sports options!,0,196
CUS-005864,69.0,Female,Chicago,Silver,16,279.98,Grocery,2024-10-05,0.41,63.7,9,9,Fast shipping and excellent fashion options!,0,196
CUS-005865,18.0,Male,Chicago,Silver,16,124.11,Grocery,2023-09-03,0.26,14.1,40,8,Very satisfied with my electronics purchase.,0,196
CUS-005866,26.0,Male,Miami,Gold,5,3077.42,Toys,2023-08-28,0.65,43.7,98,3,Very satisfied with my electronics purchase.,0,196
CUS-005867,47.0,Female,Chicago,Silver,22,939.53,Fashion,2025-03-14,0.3,47.0,165,5,"Loved the home selection, very happy!",0,196
CUS-005868,50.0,Female,New York,Silver,21,52.63,Sports,2025-03-20,0.06,64.1,333,7,Very satisfied with my toys purchase.,0,196
CUS-005869,32.0,Male,Miami,Gold,2,959.08,Fashion,2023-08-27,0.13,106.2,39,11,Amazing quality and great customer service in electronics.,0,196
CUS-005870,69.0,Female,Chicago,Silver,17,82.44,Home,2025-01-14,0.01,57.4,0,13,Books selection could be better.,1,196
CUS-005871,67.0,,Chicago,Platinum,19,884.55,Sports,2024-08-12,0.65,55.6,178,9,Had issues with delivery for electronics.,0,196
CUS-005872,69.0,Male,Chicago,Silver,20,687.73,Electronics,2025-03-20,0.14,106.1,181,7,Amazing quality and great customer service in sports.,0,196
CUS-005873,18.0,,Boston,Gold,2,1144.96,Grocery,2024-08-12,0.29,5.0,0,3,Amazing quality and great customer service in sports.,0,196
CUS-005874,64.0,Female,Boston,Silver,30,87.22,Grocery,2025-03-20,0.3,97.5,59,3,Amazing quality and great customer service in grocery.,0,196
CUS-005875,34.0,Female,Miami,Silver,18,704.54,Books,2024-10-30,0.42,102.5,155,8,Very satisfied with my fashion purchase.,0,196
CUS-005876,20.0,Male,Miami,Silver,18,52.63,Fashion,2025-03-20,0.45,72.4,93,6,Fast shipping and excellent books options!,0,196
CUS-005877,18.0,Male,Boston,Gold,11,829.92,Grocery,2023-09-03,0.05,90.7,154,7,Fast shipping and excellent toys options!,0,196
CUS-005878,18.0,Female,Chicago,Silver,58,1095.45,Toys,2025-03-29,0.48,29.5,129,7,Amazing quality and great customer service in grocery.,0,196
CUS-005879,42.0,Female,Chicago,Gold,25,497.61,Beauty,2025-03-14,0.12,77.4,34,7,Amazing quality and great customer service in electronics.,0,196
CUS-005880,18.0,Non-binary,New York,Gold,16,388.98,Grocery,2024-10-05,0.2,40.7,371,3,"Loved the beauty selection, very happy!",0,197
CUS-005881,43.0,Male,Dallas,Silver,44,1802.77,Grocery,2024-01-04,0.01,53.9,206,14,Fast shipping and excellent electronics options!,0,197
CUS-005882,18.0,Female,Boston,Silver,20,177.24,Beauty,2024-06-12,0.32,91.9,186,13,Had issues with delivery for home.,0,197
CUS-005883,18.0,Male,Los Angeles,Gold,14,809.47,Electronics,2025-01-14,0.65,73.1,127,8,"Loved the home selection, very happy!",0,197
CUS-005884,46.0,Male,San Francisco,Silver,70,52.63,Home,2025-03-20,0.35,115.8,32,6,Toys selection could be better.,0,197
CUS-005885,69.0,Male,New York,Silver,23,52.63,Home,2025-03-20,0.05,62.9,2,7,"Loved the beauty selection, very happy!",0,197
CUS-005886,18.0,Male,Boston,Gold,9,52.63,Electronics,2025-04-17,0.01,126.7,77,7,Amazing quality and great customer service in sports.,0,197
CUS-005887,43.0,Female,New York,Silver,11,1197.74,Fashion,2024-03-31,0.65,82.6,4,7,Fast shipping and excellent toys options!,0,197
CUS-005888,21.0,Male,Dallas,Silver,48,52.63,Grocery,2023-08-28,0.47,95.1,286,8,Sports selection could be better.,0,197
CUS-005889,51.0,Male,Chicago,Silver,14,175.34,Electronics,2024-09-17,0.65,53.3,67,11,"Loved the fashion selection, very happy!",0,197
CUS-005890,69.0,Non-binary,Houston,Gold,70,4608.67,Fashion,2025-03-20,0.5,16.5,49,6,Very satisfied with my books purchase.,0,197
CUS-005891,26.0,Male,San Francisco,Silver,41,925.69,Books,2025-01-14,0.18,78.7,168,15,Beauty products exceeded my expectations.,0,197
CUS-005892,69.0,Female,Houston,Silver,43,52.63,Electronics,2025-03-20,0.39,118.5,290,8,"Service needs improvement, especially for beauty.",0,197
